1.51934e+01 1.58203e+01 1.63264e+01
1.66835e+01 1.68672e+01 1.68590e+01
1.66493e+01 1.62384e+01 1.56370e+01
1.48649e+01 1.39498e+01 1.29239e+01
1.18212e+01 1.06752e+01 9.51643e+00
8.37113e+00 7.26064e+00 6.20117e+00
5.20410e+00 4.27658e+00 3.42213e+00
2.64141e+00 1.93284e+00 1.29322e+00
7.18202e-01 2.02708e-01 -2.58748e-01
-6.71821e-01 -1.04215e+00 -1.37521e+00
-1.67627e+00 -1.95028e+00 -2.20188e+00
-2.43538e+00 -2.65472e+00 -2.86355e+00
-3.06520e+00 -3.26272e+00 -3.45890e+00
-3.65626e+00 -3.85715e+00 -4.06369e+00
-4.27784e+00 -4.50139e+00 -4.73596e+00
-4.98306e+00 -5.24398e+00 -5.51992e+00
-5.81184e+00 -6.12052e+00 -6.44650e+00
-6.79003e+00 -7.15102e+00 -7.52900e+00
-7.92298e+00 -8.33146e+00 -8.75228e+00
-9.18256e+00 -9.61861e+00 -1.00559e+01
-1.04890e+01 -1.09115e+01 -1.13164e+01
-1.16957e+01 -1.20410e+01 -1.23437e+01
-1.25952e+01 -1.27876e+01 -1.29139e+01
-1.29682e+01 -1.29469e+01 -1.28482e+01
-1.26728e+01 -1.24234e+01 -1.21055e+01
-1.17259e+01 -1.12935e+01 -1.08180e+01
-1.03096e+01 -9.77901e+00 -9.23618e+00
-8.69056e+00 -8.15064e+00 -7.62376e+00
-7.11608e+00 -6.63254e+00 -6.17691e+00
-5.75191e+00 -5.35929e+00 -5.00000e+00
-4.67430e+00 -4.38190e+00 -4.12208e+00
-3.89381e+00 -3.69586e+00 -3.52684e+00
-3.38532e+00 -3.26986e+00 -3.17905e+00
-3.11157e+00 -3.06621e+00 -3.04187e+00
-3.03760e+00 -3.05260e+00 -3.08621e+00
-3.13795e+00 -3.20747e+00 -3.29459e+00
-3.39926e+00 -3.52158e+00 -3.66178e+00
-3.82022e+00 -3.99737e+00 -4.19379e+00
-4.41013e+00 -4.64711e+00 -4.90547e+00
-5.18597e+00 -5.48933e+00 -5.81621e+00
-6.16710e+00 -6.54232e+00 -6.94188e+00
-7.36542e+00 -7.81208e+00 -8.28037e+00
-8.76804e+00 -9.27192e+00 -9.78781e+00
-1.03103e+01 -1.08327e+01 -1.13470e+01
-1.18438e+01 -1.23126e+01 -1.27419e+01
-1.31196e+01 -1.34337e+01 -1.36725e+01
-1.38259e+01 -1.38857e+01 -1.38464e+01
-1.37058e+01 -1.34651e+01 -1.31290e+01
-1.27056e+01 -1.22056e+01 -1.16419e+01
-1.10285e+01 -1.03800e+01 -9.71052e+00
-9.03351e+00 -8.36089e+00 -7.70296e+00
-7.06823e+00 -6.46340e+00 -5.89346e+00
-5.36179e+00 -4.87044e+00 -4.42026e+00
-4.01117e+00 -3.64231e+00 -3.31228e+00
-3.01927e+00 -2.76117e+00 -2.53577e+00
-2.34075e+00 -2.17383e+00 -2.03279e+00
-1.91553e+00 -1.82009e+00 -1.74467e+00
-1.68766e+00 -1.64762e+00 -1.62331e+00
-1.61365e+00 -1.61778e+00 -1.63496e+00
-1.66468e+00 -1.70654e+00 -1.76033e+00
-1.82599e+00 -1.90357e+00 -1.99330e+00
-2.09554e+00 -2.21075e+00 -2.33957e+00
-2.48272e+00 -2.64109e+00 -2.81567e+00
-3.00757e+00 -3.21804e+00 -3.44842e+00
-3.70015e+00 -3.97479e+00 -4.27395e+00
-4.59927e+00 -4.95243e+00 -5.33504e+00
-5.74860e+00 -6.19442e+00 -6.67350e+00
-7.18638e+00 -7.73295e+00 -8.31230e+00
-8.92241e+00 -9.55991e+00 -1.02198e+01
-1.08950e+01 -1.15764e+01 -1.22524e+01
-1.29088e+01 -1.35293e+01 -1.40954e+01
-1.45874e+01 -1.49856e+01 -1.52710e+01
-1.54272e+01 -1.54419e+01 -1.53082e+01
-1.50250e+01 -1.45980e+01 -1.40390e+01
-1.33647e+01 -1.25961e+01 -1.17560e+01
-1.08678e+01 -9.95426e+00 -9.03582e+00
-8.13034e+00 -7.25246e+00 -6.41357e+00
-5.62196e+00 -4.88309e+00 -4.19999e+00
-3.57367e+00 -3.00354e+00 -2.48777e+00
-2.02363e+00 -1.60775e+00 -1.23639e+00
-9.05589e-01 -6.11334e-01 -3.49652e-01
